Empresa,Ano,Modelo,Carro/SUV,Titulo,UsadoOuNovo,Transmissao,Motor,TipoDirecao,TipoCombustivel,ConsumoCombustivel,Quilometros,EsquemaCores,CilindrosMotor,TipoCarroceria,Portas,Bancos,Preco
Mazda,2023.0,CX-5,Liverpool Mazda New Cars,2023 Mazda CX-5 Maxx Sport (awd),NEW,Automatic,"4 cyl, 2.5 L",AWD,Unleaded,7.5,4,Red / -,4,SUV,4,5,47162.0
Subaru,2023.0,WRX,NEW Available to order,2023 Subaru WRX RS (awd),NEW,Manual,"4 cyl, 2.4 L",AWD,Premium,9.9,- / -,5 years / Unlimited km,4,Sedan,4,5,51490.0
Porsche,2007.0,Cayenne,SUV,2007 Porsche Cayenne S,USED,Automatic,"8 cyl, 4.8 L",AWD,Premium,13.7,206149,Silver / Black,8,SUV,4,5,18890.0
Isuzu,2023.0,NMR,NEW Available to order,2023 Isuzu NMR 60/45-150,NEW,Manual,"4 cyl, 3 L",Rear,Diesel,0.0,- / -,"6 years / 250,000 km",4,Other,2,3,74874.0
Mitsubishi,2018.0,Pajero,SUV,2018 Mitsubishi Pajero Sport GLS (4X4) 5 Seat,USED,Automatic,"4 cyl, 2.4 L",4WD,Diesel,8.0,182833,Red / -,4,SUV,4,5,32950.0
Nissan,2023.0,Navara,NEW Available to order,2023 Nissan Navara SL (4X2),NEW,Automatic,"4 cyl, 2.3 L",Front,Diesel,7.6,- / -,5 years / Unlimited km,4,Ute / Tray,4,5,42100.0
Nissan,1993.0,Skyline,Cars from Japan,1993 Nissan Skyline GTR 32,USED,Manual,-,Other,-,7.663150894460331,117000,Red / -,0,Coupe,0,0,63471.0
Mitsubishi,2023.0,Triton,NEW Available to order,2023 Mitsubishi Triton GLX (4X4),NEW,Manual,"4 cyl, 2.4 L",4WD,Diesel,7.9,- / -,"5 years / 100,000 km",4,Ute / Tray,4,4,39940.0
Porsche,2023.0,718,NEW Available to order,2023 Porsche 718 Cayman Style Edition,NEW,Manual,"4 cyl, 2 L",Rear,Unleaded,7.5,- / -,3 years / Unlimited km,4,Coupe,2,2,125800.0
Ferrari,1959.0,250,Lorbek Luxury Cars Sydney,1959 Ferrari 250 Pininfarina,USED,Manual,-,Rear,Unleaded,7.663150894460331,9902,Blue / -,0,Coupe,0,0,1500000.0
Hino,2023.0,500,NEW Available to order,2023 Hino 500 FE1426 Leaf (WB4290),NEW,Manual,"4 cyl, 5.1 L",Rear,Diesel,0.0,- / -,"3 years / 150,000 km",4,Commercial,2,3,119908.0
Ford,2015.0,Kuga,SUV,2015 Ford Kuga Ambiente (fwd),USED,Automatic,"4 cyl, 1.5 L",Front,Premium,7.2,120656,White / Black Cloth,4,SUV,4,5,14950.0
Hino,2023.0,500,NEW Available to order,2023 Hino 500 FD1124 Leaf (WB4890),NEW,Automatic,"4 cyl, 5.1 L",Rear,Diesel,0.0,- / -,"3 years / 150,000 km",4,Commercial,2,3,113769.0
Toyota,2015.0,HiAce,Commercial,2015 Toyota HiAce LWB,USED,Automatic,"4 cyl, 3 L",Rear,Diesel,8.0,174988,White / -,4,Commercial,4,2,32990.0
Holden,2012.0,Cruze,Hatchback,2012 Holden Cruze CD Equipe,USED,Manual,"4 cyl, 1.8 L",Front,Unleaded,7.0,144613,Blue / -,4,Hatchback,5,5,6999.0
Isuzu,2023.0,NPR,NEW Available to order,2023 Isuzu NPR 45/55-155 (MWB) Tradepack Prem,NEW,Manual,"4 cyl, 5.2 L",Rear,Diesel,0.0,- / -,"6 years / 250,000 km",4,Ute / Tray,2,3,78488.0
Subaru,2014.0,Outback,SUV,2014 Subaru Outback 2.0D Premium,USED,Automatic,"4 cyl, 2 L",AWD,Diesel,6.5,200507,Grey / -,4,SUV,4,5,15990.0
Genesis,2023.0,G80,NEW Available to order,2023 Genesis G80 3.5T AWD Sport LUX,NEW,Automatic,"6 cyl, 3.5 L",AWD,-,10.7,- / -,5 years / Unlimited km,6,Sedan,4,5,122200.0
Volvo,2021.0,XC60,SUV,2021 Volvo XC60 B5 Inscription Mhev,USED,Automatic,"4 cyl, 2 L",AWD,Hybrid,7.6,52197,Grey / -,4,SUV,4,5,32514.8
Porsche,2023.0,718,NEW Available to order,2023 Porsche 718 Boxster S,NEW,Automatic,"4 cyl, 2.5 L",Rear,Unleaded,7.4,- / -,3 years / Unlimited km,4,Convertible,2,2,158180.0
Ford,2013.0,Focus,Hatchback,2013 Ford Focus Trend,USED,Automatic,"4 cyl, 2 L",Front,Unleaded,6.6,105228,White / Black,4,Hatchback,5,5,14995.0
Jaguar,2023.0,E-Pace,NEW Available to order,2023 Jaguar E-Pace P250 R-Dynamic SE AWD (183KW),NEW,Automatic,"4 cyl, 2 L",AWD,Premium,8.0,- / -,5 years / Unlimited km,4,SUV,4,5,72100.0
Volkswagen,2021.0,Tiguan,SUV,2021 Volkswagen Tiguan 110TSI Life,USED,Automatic,"4 cyl, 1.4 L",Front,Premium,7.7,27875,White / Cloth,4,SUV,4,5,37990.0
Isuzu,2014.0,MU-X,SUV,2014 Isuzu MU-X LS-T (4X4),USED,Automatic,"4 cyl, 3 L",4WD,Diesel,8.4,152657,White / -,4,SUV,4,7,32999.0
Isuzu,2023.0,FRR,NEW Available to order,2023 Isuzu FRR 110-260 (LWB),NEW,Automatic,"6 cyl, 7.8 L",Rear,Diesel,0.0,- / -,"6 years / 300,000 km",6,Ute / Tray,2,3,131088.0
Mazda,2023.0,CX-60,"02 **** ****
",2023 Mazda CX-60,NEW,-,-,Other,Unleaded,7.663150894460331,15,White / -,0,Wagon,0,0,63471.0
Hyundai,2015.0,Iload,Commercial,2015 Hyundai Iload,USED,Automatic,"4 cyl, 2.5 L",Rear,Diesel,8.8,262568,White / Grey Cloth,4,Commercial,4,3,15999.0
Volkswagen,2023.0,Golf,NEW Available to order,2023 Volkswagen Golf R 4Motion,NEW,Automatic,"4 cyl, 2 L",AWD,Premium,7.8,- / -,5 years / Unlimited km,4,Hatchback,5,5,66990.0
Hyundai,2014.0,I30,Wagon,2014 Hyundai I30 Tourer Active 1.6 GDI,USED,Automatic,"4 cyl, 1.6 L",Front,Unleaded,6.9,98868,Silver / -,4,Wagon,4,5,16999.0
Hino,2023.0,500,NEW Available to order,2023 Hino 500 FD1126 Air (WB5540),NEW,Manual,"4 cyl, 5.1 L",Rear,Diesel,0.0,- / -,"3 years / 150,000 km",4,Commercial,2,3,113380.0
Ford,2007.0,Falcon,Sedan,2007 Ford Falcon XT,USED,Automatic,"6 cyl, 4 L",Rear,Unleaded,10.9,229860,Grey / -,6,Sedan,4,5,5990.0
Hino,2023.0,300,NEW Available to order,2023 Hino 300 617 2810 Wide Alloy Tray,NEW,Manual,"4 cyl, 4 L",Rear,Diesel,0.0,- / -,"3 years / 100,000 km",4,Ute / Tray,2,3,66336.0
Ford,2019.0,Ranger,Ute / Tray,2019 Ford Ranger Wildtrak 3.2 (4X4),USED,Automatic,"5 cyl, 3.2 L",4WD,Diesel,8.9,132249,Black / -,5,Ute / Tray,4,5,48800.0
Hino,2023.0,300,NEW Available to order,2023 Hino 300 721 4400 Wide Crew Tradeace,NEW,Automatic,"4 cyl, 5.1 L",Rear,Diesel,0.0,- / -,3 years / Unlimited km,4,Ute / Tray,4,7,88020.0
LDV,2022.0,T60,Col Crawford LDV - New/Demo,2022 LDV T60 MAX Luxe (4X4),NEW,Automatic,"4 cyl, 2 L",4WD,Diesel,9.3,-,White / -,4,Ute / Tray,4,5,43148.0
Hino,2023.0,300,NEW Available to order,2023 Hino 300 616 2810 Wide Pro,NEW,Automatic,"4 cyl, 4 L",Rear,Diesel,0.0,- / -,"3 years / 100,000 km",4,Commercial,2,3,73499.0
Isuzu,2023.0,NQR,NEW Available to order,2023 Isuzu NQR 87/80-190 (MWB),NEW,Manual,"4 cyl, 5.2 L",Rear,Diesel,0.0,- / -,"6 years / 250,000 km",4,Commercial,2,3,87389.0
MG,2023.0,MG3,NEW In stock,2023 MG MG3 Excite,NEW,Automatic,-,Other,-,7.663150894460331,22,Silver / Cloth,0,Hatchback,0,0,21490.0
BMW,2023.0,X5,NEW Available to order,2023 BMW X5 Xdrive25D,NEW,Automatic,"4 cyl, 2 L",AWD,Diesel,6.9,- / -,5 years / Unlimited km,4,SUV,4,5,109900.0
Haval,2022.0,H6,NEW In stock,2022 Haval H6 Hybrid,NEW,Automatic,-,Other,-,7.663150894460331,20,Yellow / Black,0,SUV,0,0,45290.0
Mitsubishi,2023.0,Triton,NEW Available to order,2023 Mitsubishi Triton GLS (4X4),NEW,Manual,"4 cyl, 2.4 L",4WD,Diesel,7.9,- / -,"5 years / 100,000 km",4,Ute / Tray,4,5,49690.0
Haval,2022.0,Jolion,DEMO,2022 Haval Jolion Hybrid,DEMO,Automatic,-,Other,-,7.663150894460331,100,White / Black,0,SUV,0,0,38888.0
BMW,2023.0,X3,NEW Available to order,2023 BMW X3 M40I,NEW,Automatic,"6 cyl, 3 L",AWD,Premium,8.9,- / -,5 years / Unlimited km,6,SUV,4,5,126800.0
MG,2022.0,HS,DEMO,2022 MG HS Essence,DEMO,Automatic,-,Other,-,7.663150894460331,7250,White / Leather,0,SUV,0,0,38000.0
Hino,2023.0,500,NEW Available to order,2023 Hino 500 FD1124 Leaf (WB4890),NEW,Manual,"4 cyl, 5.1 L",Rear,Diesel,0.0,- / -,"3 years / 150,000 km",4,Commercial,2,3,104271.0
Jeep,2023.0,Wrangler,NEW In stock,2023 Jeep Wrangler Rubicon,NEW,Automatic,-,Other,-,7.663150894460331,20,Grey / Black,0,SUV,0,0,89990.0
Jeep,2023.0,Wrangler,NEW In stock,2023 Jeep Wrangler Rubicon,NEW,Automatic,-,Other,-,7.663150894460331,20,Green / Black,0,SUV,0,0,92888.0
Lotus,2023.0,Evora,NEW Available to order,2023 Lotus Evora GT410 Sport,NEW,Manual,"6 cyl, 3.5 L",Rear,Premium,10.4,- / -,3 years / Unlimited km,6,Coupe,2,4,194990.0
LDV,2023.0,Deliver,NEW Available to order,2023 LDV Deliver 9 LWB High Roof,NEW,Automatic,"4 cyl, 2 L",Rear,Diesel,0.0,- / -,"3 years / 160,000 km",4,Commercial,5,3,51042.0
LDV,2022.0,T60,Col Crawford LDV - New/Demo,2022 LDV T60 MAX Luxe (4X4),DEMO,Automatic,"4 cyl, 2 L",4WD,Diesel,9.3,15,Orange / -,4,Ute / Tray,4,5,38384.0
Hino,2023.0,300,NEW Available to order,2023 Hino 300 616 3375 STD Alloy Tray,NEW,Automatic,"4 cyl, 4 L",Rear,Diesel,0.0,- / -,"3 years / 100,000 km",4,Ute / Tray,2,3,60632.0
GWM,2022.0,UTE,NEW In stock,2022 GWM UTE Cannon,NEW,Automatic,-,Other,-,7.663150894460331,20,Silver / Black,0,Ute / Tray,0,0,38490.0
Iveco,2023.0,Eurocargo,NEW Available to order,2023 Iveco Eurocargo ML160 E6 (WB6570) LR Day Cab,NEW,Automatic,"6 cyl, 6.7 L",Rear,Diesel,0.0,- / -,"3 years / 250,000 km",6,Commercial,2,0,155071.0
Jeep,2022.0,Gladiator,DEMO,2022 Jeep Gladiator Rubicon,DEMO,Automatic,-,Other,-,7.663150894460331,25,White / Black,0,SUV,0,0,88888.0
Toyota,2017.0,Camry,Sedan,2017 Toyota Camry RZ S.e.,USED,Automatic,"4 cyl, 2.5 L",Front,Unleaded,7.8,54350,White / Cloth,4,Sedan,4,5,24990.0
Volkswagen,2023.0,Tiguan,NEW Available to order,2023 Volkswagen Tiguan Allspace 147TDI Elegance,NEW,Automatic,"4 cyl, 2 L",AWD,Diesel,6.2,- / -,5 years / Unlimited km,4,SUV,4,7,58290.0
BMW,2020.0,M440I,Coupe,2020 BMW M440I Xdrive,USED,Automatic,"6 cyl, 3 L",AWD,Premium,7.8,15872,Black / Black,6,Coupe,2,4,99900.0
Iveco,2023.0,Eurocargo,NEW Available to order,2023 Iveco Eurocargo ML120 E6 (WB5670) HR Sleeper,NEW,Automatic,"6 cyl, 6.7 L",Rear,Diesel,0.0,- / -,"3 years / 250,000 km",6,Commercial,2,0,148566.0
Nissan,2014.0,Dualis,MF7 PTY LTD,2014 Nissan Dualis J10 Series 3 ST Hatch 4dr X-tronic 6sp 2WD 2.0i,USED,Automatic,-,Other,-,7.663150894460331,134957,Red / -,0,Wagon,0,0,11999.0
Mazda,2023.0,CX-8,NEW Available to order,2023 Mazda CX-8 D35 Sport (awd),NEW,Automatic,"4 cyl, 2.2 L",AWD,Diesel,6.0,- / -,5 years / Unlimited km,4,SUV,4,7,49060.0
Mitsubishi,2023.0,Outlander,McGrath Mitsubishi Liverpool New Cars,2023 Mitsubishi Outlander ES 5 Seat (2WD),DEMO,Automatic,"4 cyl, 2.5 L",Front,Unleaded,7.5,5,Black / -,4,SUV,4,5,43870.0
Mitsubishi,2011.0,Lancer,Hatchback,2011 Mitsubishi Lancer VR Sportback,USED,Manual,"4 cyl, 2 L",Front,Unleaded,7.9,230000,- / -,4,Hatchback,5,5,5500.0
Toyota,2023.0,Landcruiser,NEW Available to order,2023 Toyota Landcruiser LC300 Sahara (4X4),NEW,Automatic,"6 cyl, 3.3 L",4WD,Diesel,8.9,- / -,5 years / Unlimited km,6,SUV,4,7,130381.0
Toyota,2019.0,Kluger,SUV,2019 Toyota Kluger GXL (4X2),USED,Automatic,"6 cyl, 3.5 L",Front,Unleaded,9.1,56460,White / Black,6,SUV,4,7,42888.0
Ford,2021.0,Ranger,Ute / Tray,2021 Ford Ranger Raptor X 2.0 (4X4),USED,Automatic,"4 cyl, 2 L",4WD,Diesel,8.2,16399,Black / -,4,Ute / Tray,4,5,72990.0
Mini,2023.0,Convertible,NEW Available to order,2023 Mini Convertible Cooper S Mini Yours,NEW,Automatic,"4 cyl, 2 L",Front,Premium,6.3,- / -,5 years / Unlimited km,4,Convertible,2,4,58630.0
BMW,2013.0,320I,Wagon,2013 BMW 320I Touring Sport Line,USED,Automatic,"4 cyl, 2 L",Rear,Premium,6.2,102446,Black / Black Leather,4,Wagon,4,5,24990.0
Suzuki,2023.0,S-Cross,NEW Available to order,2023 Suzuki S-Cross Allgrip,NEW,Automatic,"4 cyl, 1.4 L",AWD,Premium,6.2,- / -,5 years / Unlimited km,4,SUV,4,5,40990.0
Mitsubishi,2017.0,ASX,SUV,2017 Mitsubishi ASX LS (2WD),USED,Automatic,"4 cyl, 2 L",Front,Unleaded,7.4,160013,Grey / -,4,SUV,4,5,19990.0
Iveco,2023.0,Eurocargo,NEW Available to order,2023 Iveco Eurocargo ML180 E6 (WB6570) LR Sleeper,NEW,Manual,"6 cyl, 6.7 L",Rear,Diesel,0.0,- / -,"3 years / 250,000 km",6,Commercial,2,0,152028.0
Honda,2012.0,Jazz,Hatchback,2012 Honda Jazz Vibe,USED,Automatic,"4 cyl, 1.3 L",Front,Unleaded,6.6,64912,Green / Grey,4,Hatchback,5,5,13990.0
Hyundai,2014.0,IX35,SUV,2014 Hyundai IX35 SE (fwd),USED,Automatic,"4 cyl, 2 L",Front,Unleaded,8.4,64896,Red / Black,4,SUV,4,5,18990.0
BMW,2023.0,330I,NEW Available to order,2023 BMW 330I M Sport Touring,NEW,Automatic,"4 cyl, 2 L",Rear,-,6.8,- / -,5 years / Unlimited km,4,Wagon,4,5,98700.0
Holden,2016.0,Trax,Suttons Chullora - Used,2016 Holden Trax LTZ,USED,Automatic,-,Front,Premium,7.663150894460331,66242,White / -,0,Wagon,0,0,16990.0
Hyundai,2012.0,IX35,SUV,2012 Hyundai IX35 Highlander (awd),USED,Automatic,"4 cyl, 2 L",AWD,Diesel,7.5,79998,Green / Black,4,SUV,4,5,19990.0
LDV,2023.0,Deliver,NEW Available to order,2023 LDV Deliver 9 LWB High Roof 14 Seat,NEW,Automatic,"3 cyl, 2 L",Rear,Diesel,0.0,- / -,"3 years / 160,000 km",3,Other,2,14,64200.0
Toyota,2008.0,Aurion,Tony Lahood Motors Croydon,2008 Toyota Aurion AT-X,USED,Automatic,"6 cyl, 3.5 L",Front,Unleaded,9.9,-,Silver / Grey,6,Sedan,4,5,8990.0
Mazda,2023.0,CX-30,Rockdale Mazda New,2023 Mazda CX-30 G25 Touring (awd),NEW,Automatic,"4 cyl, 2.5 L",AWD,Unleaded,6.8,7,Grey / Black Leather,4,SUV,4,5,46988.0
McLaren,2023.0,720S,NEW Available to order,2023 McLaren 720S Performance,NEW,Automatic,"8 cyl, 4 L",Rear,Premium,11.0,- / -,3 years / Unlimited km,8,Coupe,2,2,524580.0
Toyota,2005.0,Camry,Sedan,2005 Toyota Camry Sportivo,USED,Automatic,"4 cyl, 2.4 L",Front,Unleaded,8.8,246947,Gold / -,4,Sedan,4,5,5999.0
Volkswagen,2023.0,Tiguan,NEW Available to order,2023 Volkswagen Tiguan 162TSI R-Line,NEW,Automatic,"4 cyl, 2 L",AWD,Premium,8.5,- / -,5 years / Unlimited km,4,SUV,4,5,57790.0
Volkswagen,2011.0,Polo,Hatchback,2011 Volkswagen Polo 66 TDI Comfortline,USED,Manual,"4 cyl, 1.6 L",Front,Diesel,4.7,144255,Grey / -,4,Hatchback,5,5,7999.0
Mazda,2015.0,3,Hatchback,2015 Mazda 3 SP25 GT,USED,Automatic,"4 cyl, 2.5 L",Front,Unleaded,6.1,167670,Red / Black Leather,4,Hatchback,5,5,16990.0
Audi,2023.0,Q8,NEW Available to order,2023 Audi Q8 50 TDI Quattro S Line Mhev,NEW,Automatic,"6 cyl, 3 L",AWD,Hybrid,6.9,- / -,5 years / Unlimited km,6,SUV,4,5,133800.0
Mazda,2023.0,BT-50,Liverpool Mazda New Cars,2023 Mazda BT-50 XT (4X2),NEW,Automatic,"4 cyl, 3 L",Front,Diesel,8.0,-,White / -,4,Ute / Tray,4,5,53921.0
Isuzu,2023.0,D-MAX,NEW Available to order,2023 Isuzu D-MAX LS-M (4X4),NEW,Automatic,"4 cyl, 3 L",4WD,Diesel,8.0,- / -,"6 years / 150,000 km",4,Ute / Tray,4,5,53800.0
MG,2023.0,ZST,Alto North Shore MG,2023 MG ZST Essence,NEW,Automatic,"3 cyl, 1.3 L",Front,-,7.3,5,White / Black,3,SUV,5,5,25768.8
Mini,2023.0,5D,NEW Available to order,2023 Mini 5D Hatch Cooper S JCW Sport,NEW,Manual,"4 cyl, 2 L",Front,Premium,6.9,- / -,5 years / Unlimited km,4,Hatchback,5,4,54450.0
Mitsubishi,2022.0,Triton,Suttons Mitsubishi Arncliffe- New/Demo,2022 Mitsubishi Triton GSR (4X4),DEMO,Automatic,"4 cyl, 2.4 L",4WD,Diesel,8.6,10,Orange / Black Leather,4,Ute / Tray,4,5,67990.0
Mitsubishi,2021.0,ASX,SUV,2021 Mitsubishi ASX LS (2WD),USED,Automatic,"4 cyl, 2 L",Front,Unleaded,7.6,58908,Silver / -,4,SUV,4,5,25480.0
Mercedes-Benz,2023.0,GLE,NEW Available to order,2023 Mercedes-Benz GLE 450 4Matic (hybrid),NEW,Automatic,"6 cyl, 3 L",AWD,Hybrid,9.1,- / -,5 years / Unlimited km,6,SUV,4,5,135200.0
Audi,2021.0,A6,Sedan,2021 Audi A6 45 Tfsi Quattro S Line Mhev,USED,Automatic,"4 cyl, 2 L",AWD,Hybrid,7.3,16896,Black / Black,4,Sedan,4,5,85880.0
Toyota,2023.0,Hilux,NEW Available to order,2023 Toyota Hilux SR (4X4),NEW,Manual,"4 cyl, 2.8 L",4WD,Diesel,7.8,- / -,5 years / Unlimited km,4,Ute / Tray,2,2,43225.0
Kia,2020.0,Carnival,Wagon,2020 Kia Carnival S,USED,Automatic,"6 cyl, 3.3 L",Front,Unleaded,10.8,5578,White / -,6,Wagon,4,8,39888.0
Ford,2013.0,Territory,SUV,2013 Ford Territory Titanium (rwd),USED,Automatic,"6 cyl, 2.7 L",Rear,Diesel,8.2,152258,- / Black Leather,6,SUV,4,7,22995.0
Mazda,2023.0,CX-8,NEW Available to order,2023 Mazda CX-8 G25 GT SP (fwd),NEW,Automatic,"4 cyl, 2.5 L",Front,-,8.1,- / -,5 years / Unlimited km,4,SUV,4,7,58560.0
Audi,2021.0,A4,Sedan,2021 Audi A4 35 Tfsi S Line Mhev,USED,Automatic,"4 cyl, 2 L",Front,Premium,6.1,29945,White / Black,4,Sedan,4,5,57990.0
Toyota,2012.0,HiAce,Commercial,2012 Toyota HiAce LWB,USED,Automatic,"4 cyl, 2.7 L",Rear,Unleaded,11.6,137912,White / Black,4,Commercial,4,3,24995.0
Ford,2023.0,Ranger,NEW Available to order,2023 Ford Ranger Wildtrak 3.0 (4X4),NEW,Automatic,"6 cyl, 3 L",4WD,Diesel,8.4,- / -,5 years / Unlimited km,6,Ute / Tray,4,5,71190.0
Subaru,2018.0,WRX,Sedan,2018 Subaru WRX Premium (awd),USED,Manual,"4 cyl, 2 L",AWD,Premium,9.2,99265,Blue / Black Leather,4,Sedan,4,5,39995.0
Mercedes-Benz,2023.0,GLE,NEW Available to order,2023 Mercedes-Benz GLE 450 4Matic (hybrid) Night Edtn,NEW,Automatic,"6 cyl, 3 L",AWD,Hybrid,9.1,- / -,5 years / Unlimited km,6,SUV,4,7,151499.0
LDV,2021.0,G10,Commercial,2021 LDV G10 Barn Door,USED,Automatic,"4 cyl, 1.9 L",Rear,Diesel,8.6,44316,White / -,4,Commercial,4,2,26888.0
Nissan,2020.0,X-Trail,SUV,2020 Nissan X-Trail ST 7 Seat (2WD) (5YR),USED,Automatic,"4 cyl, 2.5 L",Front,Unleaded,8.1,74178,Silver / -,4,SUV,4,7,25888.0
Honda,2023.0,Accord,NEW Available to order,2023 Honda Accord VTI-LX,NEW,Automatic,"4 cyl, 1.5 L",Front,Unleaded,6.5,- / -,5 years / Unlimited km,4,Sedan,4,5,57900.0
Mitsubishi,2021.0,ASX,SUV,2021 Mitsubishi ASX LS (2WD),USED,Automatic,"4 cyl, 2 L",Front,Unleaded,7.6,55949,Blue / -,4,SUV,4,5,25490.0
Nissan,2023.0,Navara,NEW Available to order,2023 Nissan Navara ST-X (4X4) Leather/NO Sunroof,NEW,Automatic,"4 cyl, 2.3 L",4WD,Diesel,7.8,- / -,5 years / Unlimited km,4,Ute / Tray,4,4,57695.0
Toyota,2015.0,Hiace,Commercial,2015 Toyota Hiace Slwb,USED,Automatic,"4 cyl, 3 L",Rear,Diesel,8.0,274630,White / -,4,Commercial,4,2,33990.0
Hyundai,2023.0,Palisade,Sinclair Hyundai New Cars,2023 Hyundai Palisade Elite (8 Seat),NEW,Automatic,"4 cyl, 2.2 L",AWD,Diesel,7.3,12,White / -,4,SUV,4,8,75533.0
Audi,2023.0,A6,NEW Available to order,2023 Audi A6 55 Tfsi Quattro S Line Mhev,NEW,Automatic,"6 cyl, 3 L",AWD,Hybrid,7.4,- / -,5 years / Unlimited km,6,Sedan,4,5,125000.0
Holden,2005.0,Commodore,Sedan,2005 Holden Commodore SV6,USED,Automatic,"6 cyl, 3.6 L",Rear,Unleaded,11.5,170072,- / -,6,Sedan,4,5,10950.0
Holden,2011.0,Epica,Sedan,2011 Holden Epica CDX,USED,Automatic,"4 cyl, 2 L",Front,Diesel,7.6,157000,Silver / -,4,Sedan,4,5,8888.0
Isuzu,2023.0,FRR,NEW Available to order,2023 Isuzu FRR 110-260 (MWB),NEW,Manual,"6 cyl, 7.8 L",Rear,Diesel,0.0,- / -,"6 years / 300,000 km",6,Ute / Tray,2,3,118387.0
Kia,2018.0,Sportage,SUV,2018 Kia Sportage SI (fwd),USED,Automatic,"4 cyl, 2 L",Front,Unleaded,7.9,32237,White / -,4,SUV,4,5,27990.0
BMW,2023.0,5,NEW Available to order,2023 BMW 5 M550I Xdrive Pure LCI,NEW,Automatic,"8 cyl, 4.4 L",AWD,Premium,10.6,- / -,5 years / Unlimited km,8,Sedan,4,5,154000.0
Land,2018.0,Rover,SUV,2018 Land Rover Range Rover Evoque D150 R-Dynamic S (110KW),USED,Automatic,"4 cyl, 2 L",AWD,Diesel,5.7,83441,Grey / -,4,SUV,4,5,58999.0
Honda,2006.0,Odyssey,Wagon,2006 Honda Odyssey Luxury,USED,Automatic,"4 cyl, 2.4 L",Front,Unleaded,9.4,210358,Silver / -,4,Wagon,4,7,7777.0
Isuzu,2023.0,FRR,NEW Available to order,2023 Isuzu FRR 110-260 (XLWB),NEW,Manual,"6 cyl, 7.8 L",Rear,Diesel,0.0,- / -,"6 years / 300,000 km",6,Ute / Tray,2,3,120188.0
Audi,2015.0,A6,Sedan,2015 Audi A6 3.0 TDI Biturbo Quattro,USED,Automatic,"6 cyl, 3 L",AWD,Diesel,6.1,91234,White / -,6,Sedan,4,5,39888.0
Mazda,2023.0,CX-9,Sutherland Mazda New Cars,2023 Mazda CX-9 Touring (awd),DEMO,Automatic,"4 cyl, 2.5 L",AWD,Unleaded,8.8,120,Grey / -,4,SUV,4,7,66500.0
Hino,2023.0,300,NEW Available to order,2023 Hino 300 616 2810 Wide,NEW,Automatic,"4 cyl, 4 L",Rear,Diesel,0.0,- / -,"3 years / 100,000 km",4,Commercial,2,3,61006.0
Mercedes-Benz,1989.0,560,Convertible,1989 Mercedes-Benz 560 SL,USED,Automatic,"8 cyl, 5.5 L",Rear,Unleaded,17.0,198000,Beige / -,8,Convertible,2,2,59999.0
Isuzu,2023.0,D-MAX,NEW Available to order,2023 Isuzu D-MAX LS-U (4X2) High-Ride,NEW,Automatic,"4 cyl, 3 L",Front,Diesel,8.0,- / -,"6 years / 150,000 km",4,Ute / Tray,4,5,53000.0
Holden,1994.0,Commodore,Sedan,1994 Holden Commodore Acclaim,USED,Automatic,"6 cyl, 3.8 L",Rear,Unleaded,12.0,48835,White / Grey,6,Sedan,4,5,16950.0
Toyota,2005.0,HiAce,Commercial,2005 Toyota HiAce Slwb,USED,Automatic,"4 cyl, 2.5 L",Rear,Diesel,0.0,202406,Silver / Black,4,Commercial,4,3,21900.0
Mazda,2023.0,BT-50,NEW Available to order,2023 Mazda BT-50 XT (4X4) Standard Tray,NEW,Manual,"4 cyl, 3 L",4WD,Diesel,8.0,- / -,5 years / Unlimited km,4,Ute / Tray,2,2,49946.0
Isuzu,2023.0,FRR,NEW Available to order,2023 Isuzu FRR 110-240 (LWB),NEW,Automatic,"4 cyl, 5.2 L",Rear,Diesel,0.0,- / -,"6 years / 300,000 km",4,Ute / Tray,2,3,114461.0
Holden,2015.0,Captiva,SUV,2015 Holden Captiva 7 LTZ (4X4),USED,Automatic,"4 cyl, 2.2 L",AWD,Diesel,8.1,167691,Silver / -,4,SUV,4,7,15995.0
Hyundai,2022.0,Tucson,Suttons Hyundai Arncliffe- New/Demo,2022 Hyundai Tucson Elite N Line (awd),NEW,Automatic,"4 cyl, 2 L",AWD,Diesel,6.3,10,Red / Black,4,SUV,4,5,53044.0
Toyota,2023.0,Hilux,NEW Available to order,2023 Toyota Hilux SR (4X4),NEW,Manual,"4 cyl, 2.8 L",4WD,Diesel,7.8,- / -,5 years / Unlimited km,4,Ute / Tray,2,5,48135.0
Nissan,2014.0,Pulsar,Sedan,2014 Nissan Pulsar ST,USED,Automatic,"4 cyl, 1.8 L",Front,Unleaded,6.7,140219,Blue / -,4,Sedan,4,5,13990.0
Mazda,2023.0,BT-50,NEW Available to order,2023 Mazda BT-50 XTR (4X4),NEW,Automatic,"4 cyl, 3 L",4WD,Diesel,8.0,- / -,5 years / Unlimited km,4,Ute / Tray,4,5,57730.0
Mitsubishi,2022.0,Triton,Alto Mitsubishi Pennant Hills New Cars,2022 Mitsubishi Triton GLS (4X4) Sport Edition,DEMO,Automatic,"4 cyl, 2.4 L",4WD,Diesel,8.6,1038,White / Black,4,Ute / Tray,4,5,60880.0
Ford,2011.0,Territory,SUV,2011 Ford Territory TX (rwd),USED,Automatic,"6 cyl, 4 L",Rear,Unleaded,10.6,167095,Blue / Grey,6,SUV,4,5,10499.0
